county_fips,county_name,state_abbr,year,num_establishments,total_employment,total_wages,taxable_wages,avg_weekly_wage,avg_annual_pay,employment_yoy_pct_change,wage_yoy_pct_change,location_quotient_employment,unemployment_rate,median_household_income
20097,"County 097, KS",KS,2023,11532,36644,2719939981,1901521384,1443.0,75035.8,2.99,3.68,0.7079,4.81,54174.45
20098,"County 098, KS",KS,2023,2210,8797,793248833,586671456,1709.27,88881.89,5.63,2.89,1.1242,3.52,68570.87
20099,"County 099, KS",KS,2023,11659,39543,3122259065,1918033747,1485.85,77264.27,-0.91,3.29,1.0562,4.33,56874.71
20100,"County 100, KS",KS,2023,15022,50120,3342644899,2123541635,1280.51,66586.34,5.5,2.58,0.7296,4.22,52737.47
20101,"County 101, KS",KS,2023,18696,61644,5093581780,3210750108,1534.19,79778.05,2.9,5.41,1.2362,3.17,67265.94
20102,"County 102, KS",KS,2023,5844,26383,2022809135,1255725994,1444.71,75124.96,4.69,6.57,0.5835,2.44,58402.28
20103,"County 103, KS",KS,2023,2101,10017,952105658,760543802,1834.05,95370.46,3.07,2.28,1.0257,4.18,67360.62
20104,"County 104, KS",KS,2023,30421,74938,5603206783,3788522833,1462.4,76045.0,5.26,2.35,1.4643,3.61,72055.06
20105,"County 105, KS",KS,2023,4709,12032,779157679,488742074,1226.44,63774.69,-1.48,3.67,0.4851,3.91,56120.44
21001,"County 001, KY",KY,2023,3758,17881,1032461739,687079375,1120.3,58255.58,1.24,3.3,0.8626,3.12,51393.81
21002,"County 002, KY",KY,2023,1744,6864,294888226,219477038,810.68,42155.29,2.08,6.61,1.3006,5.18,50132.44
21003,"County 003, KY",KY,2023,4941,18719,1096508973,695673212,1080.46,56184.08,-0.45,4.76,1.1559,3.86,49861.21
21004,"County 004, KY",KY,2023,4963,18001,1066783952,823612731,1104.05,57410.55,4.85,3.17,0.7581,4.21,50832.66
21005,"County 005, KY",KY,2023,4894,13250,811385732,601074081,1131.83,58855.12,1.73,2.33,0.9508,4.47,39301.48
21006,"County 006, KY",KY,2023,25904,48676,2681436468,1633816835,1095.53,56967.63,2.35,1.47,0.6787,3.73,46657.87
21007,"County 007, KY",KY,2023,12098,52970,3143258031,1911368300,1123.56,58425.22,-0.74,1.28,0.8972,3.94,41836.89
21008,"County 008, KY",KY,2023,4667,19585,1278300524,823519240,1228.59,63886.68,1.66,4.33,0.9286,1.47,44814.39
21009,"County 009, KY",KY,2023,4421,31812,1526366175,1030754816,907.42,47185.84,3.45,5.72,1.1743,5.18,41231.23
21010,"County 010, KY",KY,2023,6703,37484,2457209360,1736334891,1218.75,63374.82,3.28,0.05,1.7441,3.46,56497.46
21011,"County 011, KY",KY,2023,5490,24318,1388036482,988585118,1128.86,58700.52,1.45,3.48,1.1893,4.67,48916.93
21012,"County 012, KY",KY,2023,11550,20014,672445888,511076206,622.48,32368.76,1.13,2.97,0.9108,5.72,30572.91
21013,"County 013, KY",KY,2023,3170,15912,691999348,545085732,842.36,43802.91,6.95,2.57,0.4704,4.2,43738.38
21014,"County 014, KY",KY,2023,167675,465608,22175563023,15710586302,942.94,49032.63,-0.06,3.05,0.6451,4.02,42648.46
21015,"County 015, KY",KY,2023,1802,11042,622994283,471389584,1112.32,57840.51,0.42,4.5,1.6269,3.3,48222.06
21016,"County 016, KY",KY,2023,1524,6133,280640288,211253581,878.34,45673.59,2.98,1.66,1.0035,5.67,52689.93
21017,"County 017, KY",KY,2023,1000,3355,204576724,152464159,1123.75,58435.16,0.73,5.1,1.1061,4.21,49126.89
21018,"County 018, KY",KY,2023,8773,36281,2648313615,1590372896,1348.27,70110.02,1.85,3.41,0.8587,3.43,50770.25
21019,"County 019, KY",KY,2023,1550,5764,329585647,227318970,1047.47,54468.64,1.89,2.01,1.3108,2.98,51487.24
21020,"County 020, KY",KY,2023,199,695,37169329,27076410,994.41,51709.16,0.38,0.46,1.5608,4.05,41358.77
21021,"County 021, KY",KY,2023,9045,43345,2274671785,1686309350,990.28,51494.76,0.04,3.82,1.0858,3.63,44467.29
21022,"County 022, KY",KY,2023,441,1295,63549095,41790410,918.12,47742.48,-1.45,6.18,1.3799,2.91,35861.29
21023,"County 023, KY",KY,2023,4778,11888,700933037,555990591,1126.15,58559.68,-1.6,6.15,1.1592,3.22,52124.56
21024,"County 024, KY",KY,2023,3948,11715,647008790,388221437,1093.21,56846.77,1.7,7.04,0.5335,3.75,53770.95
21025,"County 025, KY",KY,2023,2781,11245,447699627,290352332,799.18,41557.12,1.88,2.38,0.8455,4.43,40209.2
21026,"County 026, KY",KY,2023,1053,3212,187414688,131539404,1099.84,57191.68,-3.54,3.55,0.8693,3.21,43725.08
21027,"County 027, KY",KY,2023,25276,57988,2911687777,2162657914,1000.37,52019.34,1.95,3.97,1.2065,3.75,51977.45
21028,"County 028, KY",KY,2023,1278,5924,313881191,241961942,1014.67,52762.82,-0.33,4.99,0.7365,4.85,47250.72
21029,"County 029, KY",KY,2023,3483,12812,903071497,638318099,1370.51,71266.34,1.65,3.84,0.9438,2.52,55494.87
21030,"County 030, KY",KY,2023,1733,4105,219483729,164443433,1044.98,54339.16,4.77,2.22,1.0768,3.64,41586.94
21031,"County 031, KY",KY,2023,57119,260150,14360505801,10360846720,1088.84,56619.88,2.53,2.49,0.4384,3.7,56468.51
21032,"County 032, KY",KY,2023,19677,54958,3086020276,1888408743,1098.61,57127.6,3.86,3.91,1.1372,4.06,58416.76
21033,"County 033, KY",KY,2023,44720,171671,7897573623,5762515126,891.62,46364.13,1.94,6.0,1.1418,5.51,39262.07
21034,"County 034, KY",KY,2023,4589,19724,989802071,729241794,932.59,48494.9,5.15,3.82,1.2548,4.86,39450.65
21035,"County 035, KY",KY,2023,72817,295356,18733268332,14120054614,1186.73,61710.13,2.96,5.17,0.623,3.91,48598.49
21036,"County 036, KY",KY,2023,22358,110486,6866724262,4253696227,1202.49,62529.68,3.86,4.09,1.1799,3.32,42965.65
21037,"County 037, KY",KY,2023,2117,10079,549669897,344683751,1008.93,52464.29,2.56,4.7,0.8866,4.35,46538.29
21038,"County 038, KY",KY,2023,11739,39902,1872410251,1478558487,882.1,45869.21,3.45,1.27,0.7225,4.99,39243.59
21039,"County 039, KY",KY,2023,21467,63250,4137762886,2709400425,1210.65,62953.63,-0.03,4.1,0.8313,3.3,53077.95
21040,"County 040, KY",KY,2023,13580,29463,1199059595,727815811,797.31,41460.16,0.9,0.61,0.73,3.59,38234.87
21041,"County 041, KY",KY,2023,7468,19154,809936381,568978949,830.51,43186.6,1.34,3.76,1.0742,4.15,40271.53
21042,"County 042, KY",KY,2023,1244,5780,265165740,167358400,906.14,47119.42,5.21,3.73,1.0645,2.79,45143.69
21043,"County 043, KY",KY,2023,1888,6504,307007223,198500594,917.08,47688.05,1.02,2.24,0.9397,5.15,37077.35
21044,"County 044, KY",KY,2023,68029,200033,12127548826,7517569934,1117.32,58100.46,5.4,1.26,1.1852,5.29,51322.13
21045,"County 045, KY",KY,2023,602,3179,178866558,128102749,1114.84,57971.5,-0.44,3.47,2.003,3.17,42951.7
21046,"County 046, KY",KY,2023,10915,41098,2282761802,1733954505,1024.26,53261.59,8.3,4.79,0.968,3.63,39000.03
21047,"County 047, KY",KY,2023,10217,41509,2246537061,1494376988,1083.32,56332.81,1.15,2.08,0.9503,4.67,44558.41
21048,"County 048, KY",KY,2023,1259,2816,134576495,83443349,895.14,46547.07,-1.56,1.87,0.976,6.23,39332.61
21049,"County 049, KY",KY,2023,5474,21111,1070980435,748705203,1011.18,52581.28,1.53,5.42,1.0203,5.07,48312.53
21050,"County 050, KY",KY,2023,1628,5587,305948702,196762933,1038.99,54027.32,2.91,2.24,0.6042,3.96,50120.44
21051,"County 051, KY",KY,2023,9181,30352,1376508843,1058700932,834.34,43385.89,3.57,3.31,0.9603,4.5,42550.99
21052,"County 052, KY",KY,2023,30474,61047,4109740689,2773018771,1343.72,69873.35,2.66,2.81,1.0655,3.68,53031.33
21053,"County 053, KY",KY,2023,15139,66997,4621065376,3631965524,1338.27,69590.12,-1.22,3.19,0.8212,2.7,49654.24
21054,"County 054, KY",KY,2023,99632,339221,17570322034,13818858791,1022.01,53144.67,1.85,4.57,0.7939,3.83,49937.18
21055,"County 055, KY",KY,2023,3485,15248,706595151,461442054,858.33,44633.31,0.91,4.24,1.1571,4.83,35826.65
21056,"County 056, KY",KY,2023,12938,27674,1622582665,1184591443,1164.82,60570.68,4.46,5.96,1.6211,4.14,60806.81
21057,"County 057, KY",KY,2023,111832,282288,15060468680,11168059596,1030.84,53603.65,-1.13,3.51,0.4726,4.0,41790.92
21058,"County 058, KY",KY,2023,455431,1077230,68256850336,42968858886,1165.57,60609.86,2.03,4.3,0.6242,2.95,49885.24
21059,"County 059, KY",KY,2023,1326,7210,401484034,281344490,1026.29,53366.97,5.65,2.55,1.0699,3.88,48704.26
21060,"County 060, KY",KY,2023,40608,199387,10843498667,6673069145,1093.92,56883.86,3.73,2.49,1.2337,5.47,42910.6
21061,"County 061, KY",KY,2023,6840,25837,1383602391,1017428439,1045.72,54377.66,0.93,1.87,1.2992,3.93,43040.29
21062,"County 062, KY",KY,2023,7628,30969,1704806924,1104703815,1099.41,57169.18,0.87,4.84,1.2217,3.77,50859.31
21063,"County 063, KY",KY,2023,1114,4547,268319478,187225040,1105.19,57469.97,0.87,7.82,0.8361,3.13,46778.99
21064,"County 064, KY",KY,2023,3198,4182,254663224,178264190,1151.5,59877.95,1.09,2.76,1.4318,2.47,42980.07
21065,"County 065, KY",KY,2023,26894,85904,4707251231,3270727849,1084.34,56385.78,3.43,3.44,1.3822,3.34,47244.89
21066,"County 066, KY",KY,2023,759,4095,239027348,181022802,1100.07,57203.4,-3.13,3.13,1.4308,4.52,47056.24
21067,"County 067, KY",KY,2023,2317,6234,348740805,221582044,1105.43,57482.54,-1.54,2.52,0.9261,5.79,46210.67
21068,"County 068, KY",KY,2023,1816,3836,197886244,137447297,1005.39,52280.13,5.89,5.04,1.0232,5.71,55067.01
21069,"County 069, KY",KY,2023,3719,19001,807268987,644144053,851.41,44273.35,4.3,0.99,1.9788,4.06,50359.08
21070,"County 070, KY",KY,2023,744,2211,104362141,79958336,940.68,48915.55,1.29,3.99,0.8843,2.94,40856.92
21071,"County 071, KY",KY,2023,3071,11138,576413819,456658896,986.22,51283.54,3.39,3.88,1.0895,3.68,43068.03
21072,"County 072, KY",KY,2023,2418,8067,564603859,436654584,1414.34,73545.61,4.5,3.43,2.0222,4.26,52318.5
21073,"County 073, KY",KY,2023,1977,7071,453493682,283963661,1251.31,65067.96,7.8,3.14,0.5698,2.4,58399.94
21074,"County 074, KY",KY,2023,4819,16405,841121639,568861580,958.98,49867.19,2.68,4.41,0.8615,3.18,36460.55
21075,"County 075, KY",KY,2023,53747,146714,8181298795,5068416700,1081.54,56240.03,0.12,6.19,1.3421,3.23,45483.25
21076,"County 076, KY",KY,2023,2090,6317,370247843,291121091,1140.22,59291.4,0.21,1.76,0.579,3.75,52511.75
21077,"County 077, KY",KY,2023,8417,22300,1157983314,910334388,1038.45,53999.31,-3.09,4.99,0.7697,4.68,42598.6
21078,"County 078, KY",KY,2023,2140,7370,419339927,264287555,1045.69,54375.65,2.03,0.89,1.4156,3.96,47027.17
21079,"County 079, KY",KY,2023,10195,24896,1666349259,1011264973,1239.22,64439.39,2.6,6.03,1.2872,3.21,47540.71
21080,"County 080, KY",KY,2023,1142,5555,255114149,161407967,841.73,43769.85,6.35,4.53,0.9827,3.47,41469.1
21081,"County 081, KY",KY,2023,43630,142311,6671085312,4247434744,932.82,48506.63,5.67,4.15,0.8994,5.66,38684.43
21082,"County 082, KY",KY,2023,6700,26845,1337496200,936288211,970.27,50454.05,5.13,7.25,1.041,4.1,41454.44
21083,"County 083, KY",KY,2023,2040,7270,380574317,296235251,1017.72,52921.45,0.8,3.01,1.3057,2.77,53435.37
21084,"County 084, KY",KY,2023,13254,45834,2263971028,1592387296,939.41,48849.09,3.34,2.75,1.2371,2.51,41803.57
21085,"County 085, KY",KY,2023,2786,11032,350844910,249201038,614.23,31939.77,0.13,2.96,0.4421,4.0,42072.46
21086,"County 086, KY",KY,2023,610,2221,108576718,68560992,896.06,46594.93,3.02,4.87,1.3584,3.28,43006.55
21087,"County 087, KY",KY,2023,3770,13863,452972102,273237857,615.8,32021.63,-2.12,4.65,0.8551,4.96,32316.98
21088,"County 088, KY",KY,2023,1066,4618,256116481,175871607,1052.56,54732.9,-0.08,2.96,1.1129,2.85,47484.62
21089,"County 089, KY",KY,2023,17715,54847,2330209180,1661110069,832.85,43308.28,-1.35,3.73,0.4447,3.46,47183.21
21090,"County 090, KY",KY,2023,2106,10258,601736671,384422042,1110.87,57765.2,1.13,3.91,0.6151,3.64,48628.62
21091,"County 091, KY",KY,2023,2537,9996,579893914,371800624,1102.38,57323.71,4.3,2.7,0.9301,3.79,50276.37
21092,"County 092, KY",KY,2023,7034,16656,1034699483,689616030,1216.29,63246.97,1.92,5.08,0.7313,3.79,51713.01
21093,"County 093, KY",KY,2023,6065,37518,2027222564,1423098038,1086.19,56482.04,1.76,2.32,1.2199,3.38,58606.11
21094,"County 094, KY",KY,2023,655,2629,132955812,81343875,1017.13,52890.74,0.55,4.98,1.3874,4.4,57529.69
21095,"County 095, KY",KY,2023,1337,5736,416968223,296577392,1356.69,70547.97,-0.1,2.31,0.7602,4.44,52277.07
21096,"County 096, KY",KY,2023,8148,45721,2145752240,1416770904,911.33,47388.98,-0.01,4.21,1.0805,4.3,44927.78
21097,"County 097, KY",KY,2023,11080,36884,1890877609,1461409208,957.81,49805.88,1.43,1.74,1.3793,3.97,45580.76
21098,"County 098, KY",KY,2023,22843,97993,4818436925,3728710023,918.65,47769.87,2.01,7.89,0.9101,4.66,52771.51
21099,"County 099, KY",KY,2023,361,1338,56028982,40416226,832.41,43285.14,6.62,5.68,1.1359,5.78,43922.15
21100,"County 100, KY",KY,2023,770,3848,215830787,152663136,1107.0,57564.1,1.66,4.79,1.7672,4.08,43105.35
21101,"County 101, KY",KY,2023,9151,36638,2581038958,1773548041,1295.06,67343.32,4.82,5.63,0.4801,2.73,45652.91
21102,"County 102, KY",KY,2023,3604,32757,2028754659,1556031832,1203.26,62569.71,2.56,3.14,0.6903,3.65,50166.16
21103,"County 103, KY",KY,2023,12350,40826,2106249869,1503455696,1022.4,53164.56,1.9,4.69,0.6424,5.6,49225.88
21104,"County 104, KY",KY,2023,16429,69575,4375852475,3270992185,1245.79,64781.18,0.06,6.9,0.9375,4.81,47226.51
21105,"County 105, KY",KY,2023,17082,49384,2647086258,2090956648,1005.08,52264.18,-0.17,4.83,0.9262,4.38,45690.95
21106,"County 106, KY",KY,2023,3291,11458,763128205,576600586,1322.04,68745.84,-0.32,2.32,1.9954,2.53,53254.25
21107,"County 107, KY",KY,2023,2173,12114,631578051,408270814,996.0,51791.91,1.57,2.86,1.0381,4.78,43332.58
21108,"County 108, KY",KY,2023,1088,3063,165744785,127637027,1072.69,55779.86,-2.58,2.43,1.2284,3.26,39108.01
21109,"County 109, KY",KY,2023,2387,8525,562178930,349218979,1238.94,64424.8,-2.47,2.26,1.2769,3.21,55044.41
21110,"County 110, KY",KY,2023,56628,165513,8543125189,6666158943,1016.71,52868.98,-2.18,6.45,1.2981,3.91,52063.32
21111,"County 111, KY",KY,2023,468,1149,60567454,45879170,1049.96,54597.75,3.71,4.85,1.2122,3.46,47789.52
21112,"County 112, KY",KY,2023,26549,114682,5384785421,3636286205,877.17,45612.96,0.27,5.86,1.0827,4.2,41607.24
21113,"County 113, KY",KY,2023,11514,70235,4228656839,3238396193,1153.12,59962.27,3.46,2.2,1.5783,4.23,43072.72
21114,"County 114, KY",KY,2023,2216,7680,359959576,272397421,903.85,47000.04,2.3,3.99,1.0994,4.0,43819.3
21115,"County 115, KY",KY,2023,6736,10439,553404110,400869422,1035.71,53856.69,4.26,5.22,0.8267,2.99,40208.49
21116,"County 116, KY",KY,2023,4929,13750,915496700,638407368,1228.81,63898.02,-3.64,1.58,0.8803,4.46,59906.08
21117,"County 117, KY",KY,2023,1072,7103,385775217,235082607,995.43,51762.43,6.85,5.15,0.6978,4.43,48899.31
21118,"County 118, KY",KY,2023,18741,43419,2363527597,1421294187,1077.54,56032.17,2.03,0.42,1.061,3.94,40480.66
21119,"County 119, KY",KY,2023,5234,11943,789839108,489348490,1239.47,64452.32,3.27,2.62,0.8892,2.73,51116.7
21120,"County 120, KY",KY,2023,26963,59861,2292022674,1654856455,765.33,39796.96,3.17,2.55,0.8426,4.71,41570.8
22001,"County 001, LA",LA,2023,786,4665,153194402,106934359,601.71,31288.69,-2.86,2.07,0.9198,4.5,73061.63
22002,"County 002, LA",LA,2023,61084,312673,11846318372,8038953750,741.7,38568.19,2.67,3.97,1.6235,3.34,71197.69
22003,"County 003, LA",LA,2023,19140,54605,1148598332,889144435,423.08,22000.0,-0.91,8.53,1.0711,4.21,69859.54
22004,"County 004, LA",LA,2023,27335,70835,3519791685,2801651453,946.07,49195.76,0.36,4.73,0.8803,4.24,80374.9
22005,"County 005, LA",LA,2023,214,633,18962035,14593722,562.15,29231.84,-3.69,0.83,1.1609,5.4,69915.5
22006,"County 006, LA",LA,2023,2029,7272,328002473,230296089,841.49,43757.54,-3.89,2.44,0.9664,4.18,72470.95
22007,"County 007, LA",LA,2023,117774,572748,15192601690,9627661418,513.07,26679.86,2.76,6.25,0.8611,5.47,78608.51
22008,"County 008, LA",LA,2023,232,707,31113720,21506839,853.11,44361.52,1.41,4.18,1.1357,5.23,85495.69
22009,"County 009, LA",LA,2023,6614,15760,693922076,500474975,855.71,44496.71,1.38,3.83,2.1336,4.16,83851.23
22010,"County 010, LA",LA,2023,539,2500,99377623,76311557,803.78,41796.77,4.42,5.76,1.7421,5.1,76683.06
22011,"County 011, LA",LA,2023,2102,7726,199603652,121692144,490.15,25487.87,0.13,4.45,1.5611,5.1,67839.93
22012,"County 012, LA",LA,2023,1187,4025,165267925,119292881,805.06,41863.12,3.98,5.5,0.7295,5.88,78526.27
22013,"County 013, LA",LA,2023,7436,31035,1237033675,988772331,743.74,38674.67,2.06,3.13,1.313,5.46,73718.46
22014,"County 014, LA",LA,2023,6351,17019,822477669,563770595,973.93,50644.59,-2.35,5.11,0.8157,4.06,78258.56
22015,"County 015, LA",LA,2023,402,3114,70193063,43784906,423.08,22000.0,0.33,6.14,0.9915,7.24,65672.09
22016,"County 016, LA",LA,2023,6775,12570,432643892,286982001,635.65,33053.56,0.53,8.53,0.8344,6.17,76736.97
22017,"County 017, LA",LA,2023,3400,7558,297164867,203573220,766.94,39880.72,1.46,3.68,1.1346,4.68,73039.99
22018,"County 018, LA",LA,2023,4558,9270,272214807,182498589,565.93,29428.4,0.81,5.42,0.5018,5.38,68429.29
22019,"County 019, LA",LA,2023,7446,32149,1420742121,1066807757,878.79,45697.2,1.11,7.1,1.0623,4.29,69071.92
22020,"County 020, LA",LA,2023,2285,6813,270014275,186280320,768.95,39985.3,2.27,6.26,0.6787,5.2,66521.54
22021,"County 021, LA",LA,2023,2798,6629,208351421,146138297,589.37,30647.34,-1.22,7.38,0.9113,5.59,69835.58
22022,"County 022, LA",LA,2023,42133,106331,4929620978,3428409904,884.28,45982.51,0.51,3.46,1.3875,5.45,86573.91
22023,"County 023, LA",LA,2023,1868,15360,499490578,378751891,654.27,34022.13,-2.53,2.9,0.8507,6.28,70321.94
22024,"County 024, LA",LA,2023,7828,26020,934169425,633285248,709.78,36908.63,0.69,4.31,0.7725,6.08,74730.16
22025,"County 025, LA",LA,2023,4262,8306,368110469,279821802,876.23,45563.8,-0.96,4.13,0.9409,4.31,76736.54
22026,"County 026, LA",LA,2023,4928,15368,620036139,405184688,768.23,39947.98,-0.58,5.46,0.7086,4.99,70830.55
22027,"County 027, LA",LA,2023,2511,10278,467280207,316006000,886.47,46096.38,3.29,4.52,0.8745,3.14,86929.01
22028,"County 028, LA",LA,2023,36955,100265,4110058296,3183086304,762.93,39672.13,-0.54,2.52,1.0357,4.89,81904.32
22029,"County 029, LA",LA,2023,487,1471,53973726,36346592,720.63,37473.01,3.19,2.45,0.9797,4.78,66506.8
22030,"County 030, LA",LA,2023,35939,240573,9003847648,5832173221,706.29,36727.04,-2.82,1.32,1.5933,4.39,72082.53
22031,"County 031, LA",LA,2023,1799,6698,314442819,239912399,871.19,45301.91,1.5,7.27,0.766,4.32,80536.91
22032,"County 032, LA",LA,2023,9127,48598,1806634394,1270997229,748.08,38900.16,0.69,1.95,1.9196,5.18,80947.02
22033,"County 033, LA",LA,2023,3261,19219,930232314,678271936,907.53,47191.39,-2.38,2.17,1.4504,6.01,76182.93
22034,"County 034, LA",LA,2023,5712,19950,674646285,472235546,645.2,33550.53,-1.56,4.49,0.9941,6.44,74601.59
22035,"County 035, LA",LA,2023,45549,97119,2169859486,1315386492,423.08,22000.0,0.65,4.9,1.0955,6.5,66613.37
22036,"County 036, LA",LA,2023,15896,59253,2702038766,2036699014,892.97,46434.4,3.22,4.11,1.956,5.54,75820.61
22037,"County 037, LA",LA,2023,289,694,34522193,25432669,1004.49,52233.59,0.07,2.51,0.8985,4.09,77802.51
22038,"County 038, LA",LA,2023,5821,29325,1138741910,880258879,762.77,39663.8,2.12,6.63,1.4176,7.16,91405.12
22039,"County 039, LA",LA,2023,209,852,30150084,21970579,703.25,36569.07,-0.99,2.82,0.9323,5.86,72075.55
22040,"County 040, LA",LA,2023,9501,35438,1009304848,687131049,573.46,29820.1,1.75,2.24,1.6004,7.08,68332.95
22041,"County 041, LA",LA,2023,223,479,21661006,16266191,865.09,44984.73,-1.28,3.42,1.8974,4.65,88847.81
22042,"County 042, LA",LA,2023,22501,134769,4414893931,2720383454,632.45,32887.27,-4.48,1.44,0.7016,6.13,76877.48
22043,"County 043, LA",LA,2023,2611,8384,246833882,187200584,592.32,30800.73,1.67,3.31,1.1493,5.57,74400.6
22044,"County 044, LA",LA,2023,14600,39295,1711571515,1275975247,807.42,41985.87,0.47,5.4,1.0231,3.98,81047.9
22045,"County 045, LA",LA,2023,6010,19818,750582393,498546241,741.39,38552.06,0.88,2.69,1.5974,5.24,78555.61
22046,"County 046, LA",LA,2023,38358,112092,2744970516,1825800341,494.97,25738.52,1.63,-2.4,1.356,6.51,68129.4
22047,"County 047, LA",LA,2023,8902,47150,1291976550,777700806,519.93,27036.33,-1.32,4.35,1.5819,6.69,73837.85
22048,"County 048, LA",LA,2023,735,1963,66711369,43165448,638.3,33191.51,5.5,3.99,1.2091,6.16,73264.15
22049,"County 049, LA",LA,2023,1014,4460,214969950,132295287,955.33,49677.41,-1.42,6.29,1.135,5.61,80107.27
22050,"County 050, LA",LA,2023,5730,29108,798560954,593639777,532.73,27701.72,3.22,5.0,0.9561,6.9,74980.49
22051,"County 051, LA",LA,2023,33345,105635,4398466132,2937622951,834.09,43372.67,-2.51,3.61,0.8899,3.67,78317.67
22052,"County 052, LA",LA,2023,43459,87846,2819779274,2044946574,607.75,31603.1,0.14,2.25,0.85,5.31,76295.06
22053,"County 053, LA",LA,2023,71586,180413,6254235123,4946943284,667.81,34726.3,-1.01,-0.81,0.7026,6.56,75523.01
22054,"County 054, LA",LA,2023,4413,26472,1271721333,842951825,911.46,47396.09,-0.29,6.1,1.0947,3.47,91219.56
22055,"County 055, LA",LA,2023,2366,9683,335650565,224346950,645.36,33558.94,-0.22,1.98,1.1824,5.75,74356.58
22056,"County 056, LA",LA,2023,3993,16355,775162984,465988030,879.58,45738.1,0.72,4.26,0.7943,5.31,80841.2
22057,"County 057, LA",LA,2023,16141,56615,2184780297,1733756759,769.02,39988.98,2.82,3.6,0.8477,5.0,77864.76
22058,"County 058, LA",LA,2023,6736,23176,708767524,449188479,611.19,31781.73,-2.08,4.13,1.3105,5.16,64879.24
22059,"County 059, LA",LA,2023,5727,28711,1207497600,853671471,797.52,41470.83,-0.5,1.15,1.1848,4.28,74036.29
22060,"County 060, LA",LA,2023,2565,9986,385862295,246493762,771.45,40115.55,-1.85,3.82,1.1831,5.07,84295.5
22061,"County 061, LA",LA,2023,4874,14890,569953070,381692671,721.88,37537.69,0.8,5.94,1.1142,4.84,66414.34
22062,"County 062, LA",LA,2023,91104,260262,10472217798,7132460110,768.69,39971.8,-1.61,1.26,0.4787,3.73,81146.93
22063,"County 063, LA",LA,2023,12789,40355,1442281918,907813235,668.99,34787.61,3.75,7.18,1.661,3.56,71522.47
